program,filename,nfrags,fraglen,total_sequences,total_reads,dropped_reads,incorrect_length,correct_len_incorrect_seq,perfectly_reconstructed,dropped_reads_percentage,incorrect_length_percentage,correct_len_incorrect_seq_percentage,perfectly_reconstructed_percentage,divergent_reads,
fastp,gen_n1000000_l236_merged.fq,1000000,236,999917,997692,2225,19508,316135,662049,0.223,1.951,31.613,66.205,335643,
fastp,gen_n1000000_l237_merged.fq,1000000,237,999921,997672,2249,20635,318071,658966,0.225,2.063,31.807,65.897,338706,
fastp,gen_n1000000_l238_merged.fq,1000000,238,999925,997648,2277,21316,320110,656222,0.228,2.132,32.011,65.622,341426,
fastp,gen_n1000000_l239_merged.fq,1000000,239,999926,997778,2148,23388,321646,652744,0.215,2.339,32.165,65.274,345034,
fastp,gen_n1000000_l23_merged.fq,1000000,23,999913,1000000,-87,2096,21349,976555,-0.009,0.21,2.135,97.655,23445,
fastp,gen_n1000000_l240_merged.fq,1000000,240,999921,37272,962649,37272,0,0,96.265,3.727,0.0,0.0,37272,
fastp,gen_n1000000_l241_merged.fq,1000000,241,999922,36549,963373,36549,0,0,96.337,3.655,0.0,0.0,36549,
fastp,gen_n1000000_l242_merged.fq,1000000,242,999910,35341,964569,35341,0,0,96.457,3.534,0.0,0.0,35341,
fastp,gen_n1000000_l243_merged.fq,1000000,243,999926,35186,964740,35186,0,0,96.474,3.519,0.0,0.0,35186,
fastp,gen_n1000000_l244_merged.fq,1000000,244,999921,34113,965808,34113,0,0,96.581,3.411,0.0,0.0,34113,
fastp,gen_n1000000_l245_merged.fq,1000000,245,999908,34107,965801,34107,0,0,96.58,3.411,0.0,0.0,34107,
fastp,gen_n1000000_l246_merged.fq,1000000,246,999926,32142,967784,32142,0,0,96.778,3.214,0.0,0.0,32142,
fastp,gen_n1000000_l247_merged.fq,1000000,247,999918,32086,967832,32086,0,0,96.783,3.209,0.0,0.0,32086,
fastp,gen_n1000000_l248_merged.fq,1000000,248,999911,31606,968305,31606,0,0,96.831,3.161,0.0,0.0,31606,
fastp,gen_n1000000_l249_merged.fq,1000000,249,999912,31856,968056,31856,0,0,96.806,3.186,0.0,0.0,31856,
fastp,gen_n1000000_l24_merged.fq,1000000,24,999929,1000000,-71,2163,22146,975691,-0.007,0.216,2.215,97.569,24309,
fastp,gen_n1000000_l250_merged.fq,1000000,250,999916,30741,969175,30741,0,0,96.918,3.074,0.0,0.0,30741,
fastp,gen_n1000000_l25_merged.fq,1000000,25,999922,1000000,-78,1865,22853,975282,-0.008,0.186,2.285,97.528,24718,
fastp,gen_n1000000_l26_merged.fq,1000000,26,999912,1000000,-88,1689,23786,974525,-0.009,0.169,2.379,97.453,25475,
fastp,gen_n1000000_l27_merged.fq,1000000,27,999930,1000000,-70,1441,24523,974036,-0.007,0.144,2.452,97.404,25964,
fastp,gen_n1000000_l28_merged.fq,1000000,28,999922,1000000,-78,1278,25471,973251,-0.008,0.128,2.547,97.325,26749,
fastp,gen_n1000000_l29_merged.fq,1000000,29,999909,1000000,-91,1109,26360,972531,-0.009,0.111,2.636,97.253,27469,
fastp,gen_n1000000_l2_merged.fq,1000000,2,999928,0,999928,0,0,0,99.993,0.0,0.0,0.0,0,
fastp,gen_n1000000_l30_merged.fq,1000000,30,999937,1000000,-63,1031,27079,971890,-0.006,0.103,2.708,97.189,28110,
fastp,gen_n1000000_l31_merged.fq,1000000,31,999928,1000000,-72,895,28277,970828,-0.007,0.089,2.828,97.083,29172,
fastp,gen_n1000000_l32_merged.fq,1000000,32,999921,1000000,-79,796,28887,970317,-0.008,0.08,2.889,97.032,29683,
fastp,gen_n1000000_l33_merged.fq,1000000,33,999929,1000000,-71,669,29818,969513,-0.007,0.067,2.982,96.951,30487,
fastp,gen_n1000000_l34_merged.fq,1000000,34,999934,1000000,-66,645,30868,968487,-0.007,0.065,3.087,96.849,31513,
fastp,gen_n1000000_l35_merged.fq,1000000,35,999903,1000000,-97,546,31763,967691,-0.01,0.055,3.176,96.769,32309,
fastp,gen_n1000000_l36_merged.fq,1000000,36,999918,1000000,-82,551,32700,966749,-0.008,0.055,3.27,96.675,33251,
fastp,gen_n1000000_l37_merged.fq,1000000,37,999921,1000000,-79,413,33316,966271,-0.008,0.041,3.332,96.627,33729,
fastp,gen_n1000000_l38_merged.fq,1000000,38,999917,1000000,-83,447,34747,964806,-0.008,0.045,3.475,96.481,35194,
fastp,gen_n1000000_l39_merged.fq,1000000,39,999919,1000000,-81,365,35450,964185,-0.008,0.036,3.545,96.418,35815,
fastp,gen_n1000000_l3_merged.fq,1000000,3,999926,0,999926,0,0,0,99.993,0.0,0.0,0.0,0,
fastp,gen_n1000000_l40_merged.fq,1000000,40,999920,1000000,-80,328,36243,963429,-0.008,0.033,3.624,96.343,36571,
fastp,gen_n1000000_l41_merged.fq,1000000,41,999900,1000000,-100,311,37203,962486,-0.01,0.031,3.72,96.249,37514,
fastp,gen_n1000000_l42_merged.fq,1000000,42,999906,1000000,-94,237,38358,961405,-0.009,0.024,3.836,96.14,38595,
fastp,gen_n1000000_l43_merged.fq,1000000,43,999921,1000000,-79,243,39173,960584,-0.008,0.024,3.917,96.058,39416,
fastp,gen_n1000000_l44_merged.fq,1000000,44,999910,1000000,-90,234,39771,959995,-0.009,0.023,3.977,95.999,40005,
fastp,gen_n1000000_l45_merged.fq,1000000,45,999912,1000000,-88,185,41384,958431,-0.009,0.018,4.138,95.843,41569,
fastp,gen_n1000000_l46_merged.fq,1000000,46,999923,1000000,-77,190,41685,958125,-0.008,0.019,4.168,95.812,41875,
fastp,gen_n1000000_l47_merged.fq,1000000,47,999928,1000000,-72,202,43033,956765,-0.007,0.02,4.303,95.677,43235,
fastp,gen_n1000000_l48_merged.fq,1000000,48,999923,1000000,-77,298,44077,955625,-0.008,0.03,4.408,95.562,44375,
fastp,gen_n1000000_l49_merged.fq,1000000,49,999925,1000000,-75,380,45113,954507,-0.007,0.038,4.511,95.451,45493,
fastp,gen_n1000000_l4_merged.fq,1000000,4,999896,0,999896,0,0,0,99.99,0.0,0.0,0.0,0,
fastp,gen_n1000000_l50_merged.fq,1000000,50,999927,1000000,-73,622,46127,953251,-0.007,0.062,4.613,95.325,46749,
fastp,gen_n1000000_l51_merged.fq,1000000,51,999919,1000000,-81,609,46621,952770,-0.008,0.061,4.662,95.277,47230,
fastp,gen_n1000000_l52_merged.fq,1000000,52,999920,1000000,-80,546,47815,951639,-0.008,0.055,4.782,95.164,48361,
fastp,gen_n1000000_l53_merged.fq,1000000,53,999912,1000000,-88,634,48314,951052,-0.009,0.063,4.831,95.105,48948,
fastp,gen_n1000000_l54_merged.fq,1000000,54,999922,1000000,-78,604,49572,949824,-0.008,0.06,4.957,94.982,50176,
fastp,gen_n1000000_l55_merged.fq,1000000,55,999914,1000000,-86,622,50871,948507,-0.009,0.062,5.087,94.851,51493,
fastp,gen_n1000000_l56_merged.fq,1000000,56,999916,1000000,-84,578,52043,947379,-0.008,0.058,5.204,94.738,52621,
fastp,gen_n1000000_l57_merged.fq,1000000,57,999900,1000000,-100,596,52779,946625,-0.01,0.06,5.278,94.663,53375,
fastp,gen_n1000000_l58_merged.fq,1000000,58,999915,1000000,-85,611,53992,945397,-0.009,0.061,5.399,94.54,54603,
fastp,gen_n1000000_l59_merged.fq,1000000,59,999905,1000000,-95,612,54466,944922,-0.009,0.061,5.447,94.492,55078,
fastp,gen_n1000000_l5_merged.fq,1000000,5,999925,0,999925,0,0,0,99.992,0.0,0.0,0.0,0,
fastp,gen_n1000000_l60_merged.fq,1000000,60,999917,1000000,-83,623,55612,943765,-0.008,0.062,5.561,94.376,56235,
fastp,gen_n1000000_l61_merged.fq,1000000,61,999918,1000000,-82,600,56058,943342,-0.008,0.06,5.606,94.334,56658,
fastp,gen_n1000000_l62_merged.fq,1000000,62,999910,1000000,-90,614,57578,941808,-0.009,0.061,5.758,94.181,58192,
fastp,gen_n1000000_l63_merged.fq,1000000,63,999911,1000000,-89,598,58724,940678,-0.009,0.06,5.872,94.068,59322,
fastp,gen_n1000000_l64_merged.fq,1000000,64,999922,1000000,-78,666,59824,939510,-0.008,0.067,5.982,93.951,60490,
fastp,gen_n1000000_l65_merged.fq,1000000,65,999920,1000000,-80,604,60948,938448,-0.008,0.06,6.095,93.845,61552,
fastp,gen_n1000000_l66_merged.fq,1000000,66,999904,1000000,-96,675,61763,937562,-0.01,0.068,6.176,93.756,62438,
fastp,gen_n1000000_l67_merged.fq,1000000,67,999925,1000000,-75,581,62817,936602,-0.007,0.058,6.282,93.66,63398,
fastp,gen_n1000000_l68_merged.fq,1000000,68,999915,1000000,-85,575,64009,935416,-0.009,0.057,6.401,93.542,64584,
fastp,gen_n1000000_l69_merged.fq,1000000,69,999916,1000000,-84,578,65067,934355,-0.008,0.058,6.507,93.436,65645,
fastp,gen_n1000000_l6_merged.fq,1000000,6,999916,401,999515,401,0,0,99.952,0.04,0.0,0.0,401,
fastp,gen_n1000000_l70_merged.fq,1000000,70,999901,1000000,-99,557,66202,933241,-0.01,0.056,6.62,93.324,66759,
fastp,gen_n1000000_l71_merged.fq,1000000,71,999895,1000000,-105,577,66941,932482,-0.011,0.058,6.694,93.248,67518,
fastp,gen_n1000000_l72_merged.fq,1000000,72,999909,1000000,-91,640,67879,931481,-0.009,0.064,6.788,93.148,68519,
fastp,gen_n1000000_l73_merged.fq,1000000,73,999926,1000000,-74,580,69229,930191,-0.007,0.058,6.923,93.019,69809,
fastp,gen_n1000000_l74_merged.fq,1000000,74,999914,1000000,-86,630,70046,929324,-0.009,0.063,7.005,92.932,70676,
fastp,gen_n1000000_l75_merged.fq,1000000,75,999929,1000000,-71,598,71590,927812,-0.007,0.06,7.159,92.781,72188,
fastp,gen_n1000000_l76_merged.fq,1000000,76,999914,1000000,-86,627,72600,926773,-0.009,0.063,7.26,92.677,73227,
fastp,gen_n1000000_l77_merged.fq,1000000,77,999902,1000000,-98,632,73179,926189,-0.01,0.063,7.318,92.619,73811,
fastp,gen_n1000000_l78_merged.fq,1000000,78,999918,1000000,-82,593,74927,924480,-0.008,0.059,7.493,92.448,75520,
fastp,gen_n1000000_l79_merged.fq,1000000,79,999921,1000000,-79,554,75592,923854,-0.008,0.055,7.559,92.385,76146,
fastp,gen_n1000000_l7_merged.fq,1000000,7,999912,0,999912,0,0,0,99.991,0.0,0.0,0.0,0,
fastp,gen_n1000000_l80_merged.fq,1000000,80,999907,1000000,-93,590,76943,922467,-0.009,0.059,7.694,92.247,77533,
fastp,gen_n1000000_l81_merged.fq,1000000,81,999923,1000000,-77,588,78141,921271,-0.008,0.059,7.814,92.127,78729,
fastp,gen_n1000000_l82_merged.fq,1000000,82,999924,1000000,-76,600,79490,919910,-0.008,0.06,7.949,91.991,80090,
fastp,gen_n1000000_l83_merged.fq,1000000,83,999923,1000000,-77,593,80385,919022,-0.008,0.059,8.038,91.902,80978,
fastp,gen_n1000000_l84_merged.fq,1000000,84,999906,1000000,-94,594,81414,917992,-0.009,0.059,8.141,91.799,82008,
fastp,gen_n1000000_l85_merged.fq,1000000,85,999916,1000000,-84,585,83636,915779,-0.008,0.059,8.364,91.578,84221,
fastp,gen_n1000000_l86_merged.fq,1000000,86,999921,1000000,-79,597,84013,915390,-0.008,0.06,8.401,91.539,84610,
fastp,gen_n1000000_l87_merged.fq,1000000,87,999935,1000000,-65,633,85458,913909,-0.006,0.063,8.546,91.391,86091,
fastp,gen_n1000000_l88_merged.fq,1000000,88,999924,1000000,-76,575,86504,912921,-0.008,0.057,8.65,91.292,87079,
fastp,gen_n1000000_l89_merged.fq,1000000,89,999911,1000000,-89,621,87311,912068,-0.009,0.062,8.731,91.207,87932,
fastp,gen_n1000000_l8_merged.fq,1000000,8,999921,610,999311,610,0,0,99.931,0.061,0.0,0.0,610,
fastp,gen_n1000000_l90_merged.fq,1000000,90,999923,1000000,-77,550,88648,910802,-0.008,0.055,8.865,91.08,89198,
fastp,gen_n1000000_l91_merged.fq,1000000,91,999915,1000000,-85,556,90109,909335,-0.009,0.056,9.011,90.933,90665,
fastp,gen_n1000000_l92_merged.fq,1000000,92,999916,1000000,-84,605,91520,907875,-0.008,0.06,9.152,90.787,92125,
fastp,gen_n1000000_l93_merged.fq,1000000,93,999908,1000000,-92,573,92867,906560,-0.009,0.057,9.287,90.656,93440,
fastp,gen_n1000000_l94_merged.fq,1000000,94,999916,1000000,-84,574,93816,905610,-0.008,0.057,9.382,90.561,94390,
fastp,gen_n1000000_l95_merged.fq,1000000,95,999918,1000000,-82,551,95320,904129,-0.008,0.055,9.532,90.413,95871,
fastp,gen_n1000000_l96_merged.fq,1000000,96,999915,1000000,-85,578,96455,902967,-0.009,0.058,9.646,90.297,97033,
fastp,gen_n1000000_l97_merged.fq,1000000,97,999915,1000000,-85,585,97313,902102,-0.009,0.059,9.731,90.21,97898,
fastp,gen_n1000000_l98_merged.fq,1000000,98,999919,1000000,-81,595,98857,900548,-0.008,0.06,9.886,90.055,99452,
fastp,gen_n1000000_l99_merged.fq,1000000,99,999915,1000000,-85,608,99694,899698,-0.009,0.061,9.969,89.97,100302,
fastp,gen_n1000000_l9_merged.fq,1000000,9,999911,961,998950,961,0,0,99.895,0.096,0.0,0.0,961,
leeHom,gen_n1000000_l1000_merged.fq.gz,1000000,1000,999921,14580,985341,14580,0,0,98.534,1.458,0.0,0.0,14580,
leeHom,gen_n1000000_l100_merged.fq.gz,1000000,100,999928,1000000,-72,0,22212,977788,-0.007,0.0,2.221,97.779,22212,
leeHom,gen_n1000000_l101_merged.fq.gz,1000000,101,999921,1000000,-79,0,22140,977860,-0.008,0.0,2.214,97.786,22140,
leeHom,gen_n1000000_l102_merged.fq.gz,1000000,102,999926,1000000,-74,0,22588,977412,-0.007,0.0,2.259,97.741,22588,
leeHom,gen_n1000000_l103_merged.fq.gz,1000000,103,999915,1000000,-85,0,22578,977422,-0.009,0.0,2.258,97.742,22578,
leeHom,gen_n1000000_l104_merged.fq.gz,1000000,104,999911,1000000,-89,0,22906,977094,-0.009,0.0,2.291,97.709,22906,
leeHom,gen_n1000000_l105_merged.fq.gz,1000000,105,999920,1000000,-80,0,23210,976790,-0.008,0.0,2.321,97.679,23210,
leeHom,gen_n1000000_l106_merged.fq.gz,1000000,106,999938,1000000,-62,0,23231,976769,-0.006,0.0,2.323,97.677,23231,
leeHom,gen_n1000000_l107_merged.fq.gz,1000000,107,999913,1000000,-87,0,24112,975888,-0.009,0.0,2.411,97.589,24112,
leeHom,gen_n1000000_l108_merged.fq.gz,1000000,108,999922,999999,-77,0,23971,976028,-0.008,0.0,2.397,97.603,23971,
leeHom,gen_n1000000_l109_merged.fq.gz,1000000,109,999923,1000000,-77,0,24220,975780,-0.008,0.0,2.422,97.578,24220,
leeHom,gen_n1000000_l10_merged.fq.gz,1000000,10,999901,1000000,-99,0,2404,997596,-0.01,0.0,0.24,99.76,2404,
leeHom,gen_n1000000_l110_merged.fq.gz,1000000,110,999916,1000000,-84,0,24520,975480,-0.008,0.0,2.452,97.548,24520,
leeHom,gen_n1000000_l111_merged.fq.gz,1000000,111,999908,1000000,-92,0,24707,975293,-0.009,0.0,2.471,97.529,24707,
leeHom,gen_n1000000_l112_merged.fq.gz,1000000,112,999924,1000000,-76,0,24868,975132,-0.008,0.0,2.487,97.513,24868,
leeHom,gen_n1000000_l113_merged.fq.gz,1000000,113,999914,1000000,-86,0,25027,974973,-0.009,0.0,2.503,97.497,25027,
leeHom,gen_n1000000_l114_merged.fq.gz,1000000,114,999932,1000000,-68,0,25721,974279,-0.007,0.0,2.572,97.428,25721,
leeHom,gen_n1000000_l115_merged.fq.gz,1000000,115,999935,1000000,-65,0,26010,973990,-0.006,0.0,2.601,97.399,26010,
leeHom,gen_n1000000_l116_merged.fq.gz,1000000,116,999926,1000000,-74,0,25959,974041,-0.007,0.0,2.596,97.404,25959,
leeHom,gen_n1000000_l117_merged.fq.gz,1000000,117,999917,1000000,-83,0,26408,973592,-0.008,0.0,2.641,97.359,26408,
leeHom,gen_n1000000_l118_merged.fq.gz,1000000,118,999936,1000000,-64,0,26753,973247,-0.006,0.0,2.675,97.325,26753,
leeHom,gen_n1000000_l119_merged.fq.gz,1000000,119,999928,999999,-71,0,26991,973008,-0.007,0.0,2.699,97.301,26991,
leeHom,gen_n1000000_l11_merged.fq.gz,1000000,11,999928,1000000,-72,0,2470,997530,-0.007,0.0,0.247,99.753,2470,
leeHom,gen_n1000000_l120_merged.fq.gz,1000000,120,999913,1000000,-87,0,27357,972643,-0.009,0.0,2.736,97.264,27357,
leeHom,gen_n1000000_l121_merged.fq.gz,1000000,121,999915,1000000,-85,0,27268,972732,-0.009,0.0,2.727,97.273,27268,
leeHom,gen_n1000000_l122_merged.fq.gz,1000000,122,999926,999999,-73,0,27746,972253,-0.007,0.0,2.775,97.225,27746,
leeHom,gen_n1000000_l123_merged.fq.gz,1000000,123,999926,1000000,-74,0,28080,971920,-0.007,0.0,2.808,97.192,28080,
leeHom,gen_n1000000_l124_merged.fq.gz,1000000,124,999907,1000000,-93,0,28523,971477,-0.009,0.0,2.852,97.148,28523,
leeHom,gen_n1000000_l125_merged.fq.gz,1000000,125,999938,1000000,-62,0,28511,971489,-0.006,0.0,2.851,97.149,28511,
leeHom,gen_n1000000_l126_merged.fq.gz,1000000,126,999918,1000000,-82,0,31221,968779,-0.008,0.0,3.122,96.878,31221,
leeHom,gen_n1000000_l127_merged.fq.gz,1000000,127,999911,1000000,-89,0,33341,966659,-0.009,0.0,3.334,96.666,33341,
leeHom,gen_n1000000_l128_merged.fq.gz,1000000,128,999924,1000000,-76,0,35575,964425,-0.008,0.0,3.558,96.442,35575,
leeHom,gen_n1000000_l129_merged.fq.gz,1000000,129,999908,999998,-90,1,38456,961541,-0.009,0.0,3.846,96.154,38457,
leeHom,gen_n1000000_l12_merged.fq.gz,1000000,12,999912,1000000,-88,0,2602,997398,-0.009,0.0,0.26,99.74,2602,
leeHom,gen_n1000000_l130_merged.fq.gz,1000000,130,999922,999992,-70,4,41442,958546,-0.007,0.0,4.144,95.855,41446,
leeHom,gen_n1000000_l131_merged.fq.gz,1000000,131,999914,999998,-84,16,44306,955676,-0.008,0.002,4.431,95.568,44322,
leeHom,gen_n1000000_l132_merged.fq.gz,1000000,132,999903,999998,-95,22,47367,952609,-0.009,0.002,4.737,95.261,47389,
leeHom,gen_n1000000_l133_merged.fq.gz,1000000,133,999924,1000000,-76,29,49565,950406,-0.008,0.003,4.957,95.041,49594,
leeHom,gen_n1000000_l134_merged.fq.gz,1000000,134,999910,999996,-86,18,51778,948200,-0.009,0.002,5.178,94.82,51796,
leeHom,gen_n1000000_l135_merged.fq.gz,1000000,135,999914,999998,-84,15,53764,946219,-0.008,0.002,5.376,94.622,53779,
leeHom,gen_n1000000_l136_merged.fq.gz,1000000,136,999919,999996,-77,14,56606,943376,-0.008,0.001,5.661,94.338,56620,
leeHom,gen_n1000000_l137_merged.fq.gz,1000000,137,999921,999997,-76,24,58437,941536,-0.008,0.002,5.844,94.154,58461,
leeHom,gen_n1000000_l138_merged.fq.gz,1000000,138,999916,999997,-81,13,60904,939080,-0.008,0.001,6.09,93.908,60917,
leeHom,gen_n1000000_l139_merged.fq.gz,1000000,139,999922,999995,-73,18,63614,936363,-0.007,0.002,6.361,93.636,63632,
leeHom,gen_n1000000_l13_merged.fq.gz,1000000,13,999925,1000000,-75,0,2830,997170,-0.007,0.0,0.283,99.717,2830,
leeHom,gen_n1000000_l140_merged.fq.gz,1000000,140,999928,999997,-69,18,65539,934440,-0.007,0.002,6.554,93.444,65557,
leeHom,gen_n1000000_l141_merged.fq.gz,1000000,141,999935,999996,-61,22,67441,932533,-0.006,0.002,6.744,93.253,67463,
leeHom,gen_n1000000_l142_merged.fq.gz,1000000,142,999939,999996,-57,12,70279,929705,-0.006,0.001,7.028,92.971,70291,
leeHom,gen_n1000000_l143_merged.fq.gz,1000000,143,999923,999997,-74,14,72285,927698,-0.007,0.001,7.229,92.77,72299,
leeHom,gen_n1000000_l144_merged.fq.gz,1000000,144,999931,999996,-65,25,74675,925296,-0.006,0.003,7.468,92.53,74700,
leeHom,gen_n1000000_l145_merged.fq.gz,1000000,145,999928,999997,-69,26,77383,922588,-0.007,0.003,7.738,92.259,77409,
leeHom,gen_n1000000_l146_merged.fq.gz,1000000,146,999929,999995,-66,32,79214,920749,-0.007,0.003,7.921,92.075,79246,
leeHom,gen_n1000000_l147_merged.fq.gz,1000000,147,999921,999989,-68,39,81944,918006,-0.007,0.004,8.194,91.801,81983,
leeHom,gen_n1000000_l148_merged.fq.gz,1000000,148,999912,999984,-72,27,84179,915778,-0.007,0.003,8.418,91.578,84206,
leeHom,gen_n1000000_l149_merged.fq.gz,1000000,149,999919,999979,-60,46,85980,913953,-0.006,0.005,8.598,91.395,86026,
leeHom,gen_n1000000_l14_merged.fq.gz,1000000,14,999918,1000000,-82,0,3119,996881,-0.008,0.0,0.312,99.688,3119,
leeHom,gen_n1000000_l150_merged.fq.gz,1000000,150,999914,999982,-68,73,88585,911324,-0.007,0.007,8.858,91.132,88658,
leeHom,gen_n1000000_l151_merged.fq.gz,1000000,151,999923,999978,-55,85,90754,909139,-0.006,0.009,9.075,90.914,90839,
leeHom,gen_n1000000_l152_merged.fq.gz,1000000,152,999920,999976,-56,91,92954,906931,-0.006,0.009,9.295,90.693,93045,
leeHom,gen_n1000000_l153_merged.fq.gz,1000000,153,999914,999984,-70,113,95821,904050,-0.007,0.011,9.582,90.405,95934,
leeHom,gen_n1000000_l154_merged.fq.gz,1000000,154,999923,999975,-52,125,97725,902125,-0.005,0.013,9.773,90.212,97850,
leeHom,gen_n1000000_l155_merged.fq.gz,1000000,155,999916,999977,-61,151,100519,899307,-0.006,0.015,10.052,89.931,100670,
leeHom,gen_n1000000_l156_merged.fq.gz,1000000,156,999920,999976,-56,165,102215,897596,-0.006,0.017,10.222,89.76,102380,
leeHom,gen_n1000000_l157_merged.fq.gz,1000000,157,999892,999981,-89,213,104505,895263,-0.009,0.021,10.45,89.526,104718,
leeHom,gen_n1000000_l158_merged.fq.gz,1000000,158,999933,999966,-33,219,106675,893072,-0.003,0.022,10.668,89.307,106894,
leeHom,gen_n1000000_l159_merged.fq.gz,1000000,159,999910,999964,-54,242,108553,891169,-0.005,0.024,10.855,89.117,108795,
leeHom,gen_n1000000_l15_merged.fq.gz,1000000,15,999906,1000000,-94,0,3251,996749,-0.009,0.0,0.325,99.675,3251,
leeHom,gen_n1000000_l160_merged.fq.gz,1000000,160,999911,999970,-59,258,111037,888675,-0.006,0.026,11.104,88.867,111295,
leeHom,gen_n1000000_l161_merged.fq.gz,1000000,161,999908,999970,-62,254,113474,886242,-0.006,0.025,11.347,88.624,113728,
leeHom,gen_n1000000_l162_merged.fq.gz,1000000,162,999910,999967,-57,319,115444,884204,-0.006,0.032,11.544,88.42,115763,
leeHom,gen_n1000000_l163_merged.fq.gz,1000000,163,999933,999964,-31,324,118021,881619,-0.003,0.032,11.802,88.162,118345,
leeHom,gen_n1000000_l164_merged.fq.gz,1000000,164,999915,999956,-41,306,119900,879750,-0.004,0.031,11.99,87.975,120206,
leeHom,gen_n1000000_l165_merged.fq.gz,1000000,165,999917,999960,-43,337,122185,877438,-0.004,0.034,12.219,87.744,122522,
leeHom,gen_n1000000_l166_merged.fq.gz,1000000,166,999915,999945,-30,338,124668,874939,-0.003,0.034,12.467,87.494,125006,
leeHom,gen_n1000000_l167_merged.fq.gz,1000000,167,999913,999950,-37,420,127243,872287,-0.004,0.042,12.724,87.229,127663,
leeHom,gen_n1000000_l168_merged.fq.gz,1000000,168,999917,999951,-34,382,129264,870305,-0.003,0.038,12.926,87.031,129646,
leeHom,gen_n1000000_l169_merged.fq.gz,1000000,169,999922,999943,-21,410,131323,868210,-0.002,0.041,13.132,86.821,131733,
leeHom,gen_n1000000_l16_merged.fq.gz,1000000,16,999917,1000000,-83,0,3510,996490,-0.008,0.0,0.351,99.649,3510,
leeHom,gen_n1000000_l170_merged.fq.gz,1000000,170,999923,999939,-16,462,133920,865557,-0.002,0.046,13.392,86.556,134382,
leeHom,gen_n1000000_l171_merged.fq.gz,1000000,171,999914,999938,-24,483,136174,863281,-0.002,0.048,13.617,86.328,136657,
leeHom,gen_n1000000_l172_merged.fq.gz,1000000,172,999922,999924,-2,508,138948,860468,-0.0,0.051,13.895,86.047,139456,
leeHom,gen_n1000000_l173_merged.fq.gz,1000000,173,999927,999936,-9,536,141097,858303,-0.001,0.054,14.11,85.83,141633,
leeHom,gen_n1000000_l174_merged.fq.gz,1000000,174,999914,999911,3,549,142873,856489,0.0,0.055,14.287,85.649,143422,
leeHom,gen_n1000000_l175_merged.fq.gz,1000000,175,999925,999927,-2,560,144924,854443,-0.0,0.056,14.492,85.444,145484,
leeHom,gen_n1000000_l176_merged.fq.gz,1000000,176,999930,999910,20,628,147663,851619,0.002,0.063,14.766,85.162,148291,
leeHom,gen_n1000000_l177_merged.fq.gz,1000000,177,999920,999918,2,614,149913,849391,0.0,0.061,14.991,84.939,150527,
leeHom,gen_n1000000_l178_merged.fq.gz,1000000,178,999916,999910,6,631,152173,847106,0.001,0.063,15.217,84.711,152804,
leeHom,gen_n1000000_l179_merged.fq.gz,1000000,179,999920,999908,12,621,154613,844674,0.001,0.062,15.461,84.467,155234,
leeHom,gen_n1000000_l17_merged.fq.gz,1000000,17,999905,1000000,-95,0,3728,996272,-0.009,0.0,0.373,99.627,3728,
leeHom,gen_n1000000_l180_merged.fq.gz,1000000,180,999915,999904,11,670,156739,842495,0.001,0.067,15.674,84.249,157409,
leeHom,gen_n1000000_l181_merged.fq.gz,1000000,181,999924,999897,27,712,159300,839885,0.003,0.071,15.93,83.989,160012,
leeHom,gen_n1000000_l182_merged.fq.gz,1000000,182,999910,999898,12,705,161471,837722,0.001,0.071,16.147,83.772,162176,
leeHom,gen_n1000000_l183_merged.fq.gz,1000000,183,999924,999903,21,776,163394,835733,0.002,0.078,16.339,83.573,164170,
leeHom,gen_n1000000_l184_merged.fq.gz,1000000,184,999926,999884,42,812,166104,832968,0.004,0.081,16.61,83.297,166916,
leeHom,gen_n1000000_l185_merged.fq.gz,1000000,185,999927,999887,40,880,168681,830326,0.004,0.088,16.868,83.033,169561,
leeHom,gen_n1000000_l186_merged.fq.gz,1000000,186,999915,999874,41,916,171169,827789,0.004,0.092,17.117,82.779,172085,
leeHom,gen_n1000000_l187_merged.fq.gz,1000000,187,999925,999885,40,977,173357,825551,0.004,0.098,17.336,82.555,174334,
leeHom,gen_n1000000_l188_merged.fq.gz,1000000,188,999917,999886,31,1052,175623,823211,0.003,0.105,17.562,82.321,176675,
leeHom,gen_n1000000_l189_merged.fq.gz,1000000,189,999930,999863,67,1041,177568,821254,0.007,0.104,17.757,82.125,178609,
leeHom,gen_n1000000_l18_merged.fq.gz,1000000,18,999914,1000000,-86,0,3845,996155,-0.009,0.0,0.385,99.615,3845,
leeHom,gen_n1000000_l190_merged.fq.gz,1000000,190,999924,999849,75,1089,180567,818193,0.007,0.109,18.057,81.819,181656,
leeHom,gen_n1000000_l191_merged.fq.gz,1000000,191,999921,999877,44,1056,182928,815893,0.004,0.106,18.293,81.589,183984,
leeHom,gen_n1000000_l192_merged.fq.gz,1000000,192,999907,999859,48,1138,186330,812391,0.005,0.114,18.633,81.239,187468,
leeHom,gen_n1000000_l193_merged.fq.gz,1000000,193,999920,999868,52,1162,187633,811073,0.005,0.116,18.763,81.107,188795,
leeHom,gen_n1000000_l194_merged.fq.gz,1000000,194,999925,999834,91,1174,189354,809306,0.009,0.117,18.935,80.931,190528,
leeHom,gen_n1000000_l195_merged.fq.gz,1000000,195,999921,999840,81,1190,192841,805809,0.008,0.119,19.284,80.581,194031,
